791130,11.2716,10.5589,10.2857,10.1483,10.0661,10.0112,9.9721,9.9426,9.9198,9.9015
791231,11.3388,10.5823,10.3189,10.1869,10.108,10.0554,10.0178,9.9895,9.9676,9.95
800131,11.7025,11.1694,10.9826,10.889,10.833,10.7956,10.7689,10.7489,10.7333,10.7209
800229,14.639,13.8715,13.232,12.8306,12.5762,12.4041,12.2808,12.1881,12.1161,12.0585
800331,15.1212,13.8631,13.1307,12.7274,12.4827,12.3192,12.2024,12.1145,12.0464,11.9919
800430,10.6012,10.192,10.0996,10.1123,10.1636,10.2309,10.3047,10.3808,10.4563,10.5303
800530,8.6566,8.9103,9.0728,9.2532,9.4395,9.6161,9.775,9.9142,10.0337,10.136
800630,8.4623,8.8369,9.0447,9.192,9.3202,9.4445,9.5685,9.6922,9.813,9.9297
800731,9.128,9.4671,9.6731,9.8161,9.9329,10.043,10.1554,10.2736,10.3973,10.5258
800829,11.0459,11.155,11.1829,11.1967,11.2049,11.2104,11.2143,11.2172,11.2195,11.2214
800930,11.862,11.6882,11.6169,11.5809,11.5594,11.5451,11.5349,11.5272,11.5212,11.5164
801031,12.9921,12.4913,12.2987,12.2019,12.144,12.1054,12.0778,12.057,12.041,12.0281
801128,14.1741,13.2116,12.7458,12.5031,12.3574,12.2602,12.1907,12.1385,12.0981,12.0657
801231,13.1879,12.2817,12.0596,11.9787,11.9402,11.918,11.9033,11.8927,11.8847,11.8783
810130,13.3893,12.6582,12.4052,12.2783,12.2024,12.1518,12.1157,12.0885,12.0674,12.0506
810227,13.7464,13.2066,13.0193,12.9254,12.8693,12.8318,12.8051,12.785,12.7694,12.7569
810331,12.5716,12.6383,12.6741,12.6768,12.6649,12.6471,12.6273,12.6073,12.588,12.5697
810430,14.511,13.9457,13.7321,13.6247,13.5604,13.5176,13.487,13.4639,13.4461,13.4318
810529,14.3802,13.8655,13.5054,13.2584,13.0914,12.975,12.8904,12.8265,12.7768,12.7371
810630,14.2041,13.8783,13.6548,13.4967,13.3818,13.295,13.2269,13.1712,13.1243,13.0836
810731,15.515,14.8913,14.4536,14.1949,14.0344,13.9265,13.8494,13.7913,13.7463,13.7103
810831,16.2364,15.7204,15.2751,14.9887,14.8048,14.6798,14.5901,14.5226,14.4702,14.4283
810930,15.8245,15.758,15.526,15.3447,15.2196,15.1324,15.0691,15.0213,14.9842,14.9545
811030,13.8447,14.0117,14.0643,14.0905,14.1062,14.1167,14.1241,14.1297,14.1341,14.1376
811130,11.4348,11.7895,12.0108,12.1864,12.324,12.4306,12.5134,12.5784,12.63,12.6717
811231,13.0975,13.3624,13.4501,13.4942,13.5206,13.5382,13.5507,13.5602,13.5675,13.5733
820129,13.6565,13.7223,13.7137,13.7073,13.7034,13.7008,13.6989,13.6975,13.6964,13.6955
820226,13.724,13.6571,13.6129,13.5903,13.5767,13.5677,13.5612,13.5564,13.5526,13.5496
820331,13.8341,13.8897,13.8298,13.7383,13.6479,13.5688,13.5028,13.4483,13.4038,13.3671
820430,13.3151,13.4649,13.4259,13.3439,13.2635,13.1956,13.1408,13.097,13.0619,13.0334
820528,12.6709,13.092,13.2093,13.2248,13.207,13.1806,13.1544,13.1311,13.1112,13.0945
820630,14.0173,14.1974,14.1205,14.0029,13.8982,13.8147,13.7497,13.6989,13.6588,13.6264
820730,12.3921,12.836,12.9851,13.0598,13.1044,13.1342,13.1555,13.1715,13.1839,13.1938
820831,11.0519,11.9398,12.1692,12.2337,12.2492,12.25,12.2467,12.2427,12.239,12.2359
820930,10.2846,11.1602,11.4314,11.5234,11.5483,11.5472,11.5366,11.5233,11.5102,11.4982
821029,9.3071,10.0034,10.3169,10.481,10.5797,10.6456,10.6926,10.728,10.7555,10.7774
821130,9.2316,9.8324,10.2104,10.434,10.5732,10.6669,10.734,10.7844,10.8235,10.8548
